"BBS_route","reclass","buffer","YEAR","total_pix","km2","RTENO"
2328,4,2000,2000,13637.7777777778,12.274,66032
2328,5,2000,2000,2636.66666666667,2.373,66032
2328,6,2000,2000,147957.111111111,133.1614,66032
2328,1,400,2000,10.6666666666667,0.0096,66032
2328,2,400,2000,3176.66666666667,2.859,66032
2328,4,400,2000,1861.44444444444,1.6753,66032
2328,5,400,2000,753.666666666667,0.6783,66032
2328,6,400,2000,28483.3333333333,25.635,66032
2328,1,5000,2000,4295.11111111111,3.8656,66032
2328,2,5000,2000,39875.4444444444,35.8879,66032
2328,4,5000,2000,30985.7777777778,27.8872,66032
2328,5,5000,2000,9015.44444444445,8.1139,66032
2328,6,5000,2000,403929,363.5361,66032
2328,7,5000,2000,1537.22222222222,1.3835,66032
2328,5,200,2000,0,0,66032
2328,7,200,2000,12.4444444444444,0.0112,66032
2328,7,400,2000,43.2222222222222,0.0389,66032
2328,7,1000,2000,104.222222222222,0.0938,66032
2328,7,2000,2000,224.222222222222,0.2018,66032
2328,3,5000,2000,0,0,66032
2328,3,200,2000,0,0,66032
2328,3,400,2000,0,0,66032
2328,3,1000,2000,0,0,66032
2328,3,2000,2000,0,0,66032
2328,1,1000,2001,693,0.6237,66032
2328,2,1000,2001,5892,5.3028,66032
2328,4,1000,2001,7036,6.3324,66032
2328,5,1000,2001,2257,2.0313,66032
2328,6,1000,2001,71881,64.6929,66032
2328,1,10000,2001,5933,5.3397,66032
2328,2,10000,2001,134122,120.7098,66032
2328,3,10000,2001,909,0.8181,66032
2328,4,10000,2001,70218,63.1962,66032
2328,5,10000,2001,19345,17.4105,66032
2328,6,10000,2001,925326,832.7934,66032
2328,7,10000,2001,3546,3.1914,66032
2328,1,200,2001,12,0.0108,66032
2328,2,200,2001,2382,2.1438,66032
2328,4,200,2001,526,0.4734,66032
2328,6,200,2001,13648,12.2832,66032
2328,1,2000,2001,3257,2.9313,66032
2328,2,2000,2001,11618,10.4562,66032
2328,4,2000,2001,13634,12.2706,66032
2328,5,2000,2001,3879,3.4911,66032
2328,6,2000,2001,147959,133.1631,66032
2328,1,400,2001,12,0.0108,66032
2328,2,400,2001,3178,2.8602,66032
2328,4,400,2001,1860,1.674,66032
2328,5,400,2001,1195,1.0755,66032
2328,6,400,2001,28479,25.6311,66032
2328,1,5000,2001,4316,3.8844,66032
2328,2,5000,2001,40250,36.225,66032
2328,4,5000,2001,31428,28.2852,66032
2328,5,5000,2001,9250,8.325,66032
2328,6,5000,2001,411186,370.0674,66032
2328,7,5000,2001,1541,1.3869,66032
2328,5,200,2001,826,0.7434,66032
2328,7,200,2001,64,0.0576,66032
2328,7,400,2001,264,0.2376,66032
2328,7,1000,2001,748,0.6732,66032
2328,7,2000,2001,1276,1.1484,66032
2328,3,5000,2001,81,0.0729,66032
2328,3,200,2001,0,0,66032
2328,3,400,2001,0,0,66032
2328,3,1000,2001,0,0,66032
2328,3,2000,2001,0,0,66032
2328,1,1000,2002,693,0.6237,66032
2328,2,1000,2002,5914.2,5.32278,66032
2328,4,1000,2002,7036,6.3324,66032
2328,5,1000,2002,2255.6,2.03004,66032
2328,6,1000,2002,71841.4,64.65726,66032
2328,1,10000,2002,5920.6,5.32854,66032
2328,2,10000,2002,134548.4,121.09356,66032
2328,3,10000,2002,1028.6,0.92574,66032
2328,4,10000,2002,70168.8,63.15192,66032
2328,5,10000,2002,19337,17.4033,66032
2328,6,10000,2002,924846.8,832.36212,66032
2328,7,10000,2002,3548.8,3.19392,66032
2328,1,200,2002,12,0.0108,66032
2328,2,200,2002,2391.4,2.15226,66032
2328,4,200,2002,526,0.4734,66032
2328,6,200,2002,13636,12.2724,66032
2328,1,2000,2002,3257,2.9313,66032
2328,2,2000,2002,11640.2,10.47618,66032
2328,4,2000,2002,13634,12.2706,66032
2328,5,2000,2002,3877.6,3.48984,66032
2328,6,2000,2002,147919.4,133.12746,66032
2328,1,400,2002,12,0.0108,66032
2328,2,400,2002,3196.2,2.87658,66032
2328,4,400,2002,1860,1.674,66032
2328,5,400,2002,1193.6,1.07424,66032
2328,6,400,2002,28451.4,25.60626,66032
2328,1,5000,2002,4316,3.8844,66032
2328,2,5000,2002,40318.8,36.28692,66032
2328,4,5000,2002,31418.6,28.27674,66032
2328,5,5000,2002,9243.8,8.31942,66032
2328,6,5000,2002,411107.8,369.99702,66032
2328,7,5000,2002,1547.2,1.39248,66032
2328,5,200,2002,824.6,0.74214,66032
2328,7,200,2002,64,0.0576,66032
2328,7,400,2002,264,0.2376,66032
2328,7,1000,2002,748,0.6732,66032
2328,7,2000,2002,1276,1.1484,66032
2328,3,5000,2002,99.8,0.08982,66032
2328,3,200,2002,0,0,66032
2328,3,400,2002,0,0,66032
2328,3,1000,2002,0,0,66032
2328,3,2000,2002,0,0,66032
2328,1,1000,2003,693,0.6237,66032
2328,2,1000,2003,5936.4,5.34276,66032
2328,4,1000,2003,7036,6.3324,66032
2328,5,1000,2003,2254.2,2.02878,66032
2328,6,1000,2003,71801.8,64.62162,66032
2328,1,10000,2003,5908.2,5.31738,66032
2328,2,10000,2003,134974.8,121.47732,66032
2328,3,10000,2003,1148.2,1.03338,66032
2328,4,10000,2003,70119.6,63.10764,66032
2328,5,10000,2003,19329,17.3961,66032
2328,6,10000,2003,924367.6,831.93084,66032
2328,7,10000,2003,3551.6,3.19644,66032
2328,1,200,2003,12,0.0108,66032
2328,2,200,2003,2400.8,2.16072,66032
2328,4,200,2003,526,0.4734,66032
2328,6,200,2003,13624,12.2616,66032
2328,1,2000,2003,3257,2.9313,66032
2328,2,2000,2003,11662.4,10.49616,66032
2328,4,2000,2003,13634,12.2706,66032
2328,5,2000,2003,3876.2,3.48858,66032
2328,6,2000,2003,147879.8,133.09182,66032
2328,1,400,2003,12,0.0108,66032
2328,2,400,2003,3214.4,2.89296,66032
2328,4,400,2003,1860,1.674,66032
2328,5,400,2003,1192.2,1.07298,66032
2328,6,400,2003,28423.8,25.58142,66032
2328,1,5000,2003,4316,3.8844,66032
2328,2,5000,2003,40387.6,36.34884,66032
2328,4,5000,2003,31409.2,28.26828,66032
2328,5,5000,2003,9237.6,8.31384,66032
2328,6,5000,2003,411029.6,369.92664,66032
2328,7,5000,2003,1553.4,1.39806,66032
2328,5,200,2003,823.2,0.74088,66032
2328,7,200,2003,64,0.0576,66032
2328,7,400,2003,264,0.2376,66032
2328,7,1000,2003,748,0.6732,66032
2328,7,2000,2003,1276,1.1484,66032
2328,3,5000,2003,118.6,0.10674,66032
2328,3,200,2003,0,0,66032
2328,3,400,2003,0,0,66032
2328,3,1000,2003,0,0,66032
2328,3,2000,2003,0,0,66032
2328,1,1000,2004,693,0.6237,66032
2328,2,1000,2004,5958.6,5.36274,66032
2328,4,1000,2004,7036,6.3324,66032
2328,5,1000,2004,2252.8,2.02752,66032
2328,6,1000,2004,71762.2,64.58598,66032
2328,1,10000,2004,5895.8,5.30622,66032
2328,2,10000,2004,135401.2,121.86108,66032
2328,3,10000,2004,1267.8,1.14102,66032
2328,4,10000,2004,70070.4,63.06336,66032
2328,5,10000,2004,19321,17.3889,66032
2328,6,10000,2004,923888.4,831.49956,66032
2328,7,10000,2004,3554.4,3.19896,66032
2328,1,200,2004,12,0.0108,66032
2328,2,200,2004,2410.2,2.16918,66032
2328,4,200,2004,526,0.4734,66032
2328,6,200,2004,13612,12.2508,66032
2328,1,2000,2004,3257,2.9313,66032
2328,2,2000,2004,11684.6,10.51614,66032
2328,4,2000,2004,13634,12.2706,66032
2328,5,2000,2004,3874.8,3.48732,66032
2328,6,2000,2004,147840.2,133.05618,66032
2328,1,400,2004,12,0.0108,66032
2328,2,400,2004,3232.6,2.90934,66032
2328,4,400,2004,1860,1.674,66032
2328,5,400,2004,1190.8,1.07172,66032
2328,6,400,2004,28396.2,25.55658,66032
2328,1,5000,2004,4316,3.8844,66032
2328,2,5000,2004,40456.4,36.41076,66032
2328,4,5000,2004,31399.8,28.25982,66032
2328,5,5000,2004,9231.4,8.30826,66032
2328,6,5000,2004,410951.4,369.85626,66032
2328,7,5000,2004,1559.6,1.40364,66032
2328,5,200,2004,821.8,0.73962,66032
2328,7,200,2004,64,0.0576,66032
2328,7,400,2004,264,0.2376,66032
2328,7,1000,2004,748,0.6732,66032
2328,7,2000,2004,1276,1.1484,66032
2328,3,5000,2004,137.4,0.12366,66032
2328,3,200,2004,0,0,66032
2328,3,400,2004,0,0,66032
2328,3,1000,2004,0,0,66032
2328,3,2000,2004,0,0,66032
2328,1,1000,2005,693,0.6237,66032
2328,2,1000,2005,5980.8,5.38272,66032
2328,4,1000,2005,7036,6.3324,66032
2328,5,1000,2005,2251.4,2.02626,66032
2328,6,1000,2005,71722.6,64.55034,66032
2328,1,10000,2005,5883.4,5.29506,66032
2328,2,10000,2005,135827.6,122.24484,66032
2328,3,10000,2005,1387.4,1.24866,66032
2328,4,10000,2005,70021.2,63.01908,66032
2328,5,10000,2005,19313,17.3817,66032
2328,6,10000,2005,923409.2,831.06828,66032
2328,7,10000,2005,3557.2,3.20148,66032
2328,1,200,2005,12,0.0108,66032
2328,2,200,2005,2419.6,2.17764,66032
2328,4,200,2005,526,0.4734,66032
2328,6,200,2005,13600,12.24,66032
2328,1,2000,2005,3257,2.9313,66032
2328,2,2000,2005,11706.8,10.53612,66032
2328,4,2000,2005,13634,12.2706,66032
2328,5,2000,2005,3873.4,3.48606,66032
2328,6,2000,2005,147800.6,133.02054,66032
2328,1,400,2005,12,0.0108,66032
2328,2,400,2005,3250.8,2.92572,66032
2328,4,400,2005,1860,1.674,66032
2328,5,400,2005,1189.4,1.07046,66032
2328,6,400,2005,28368.6,25.53174,66032
2328,1,5000,2005,4316,3.8844,66032
2328,2,5000,2005,40525.2,36.47268,66032
2328,4,5000,2005,31390.4,28.25136,66032
2328,5,5000,2005,9225.2,8.30268,66032
2328,6,5000,2005,410873.2,369.78588,66032
2328,7,5000,2005,1565.8,1.40922,66032
2328,5,200,2005,820.4,0.73836,66032
2328,7,200,2005,64,0.0576,66032
2328,7,400,2005,264,0.2376,66032
2328,7,1000,2005,748,0.6732,66032
2328,7,2000,2005,1276,1.1484,66032
2328,3,5000,2005,156.2,0.14058,66032
2328,3,200,2005,0,0,66032
2328,3,400,2005,0,0,66032
2328,3,1000,2005,0,0,66032
2328,3,2000,2005,0,0,66032
2328,1,1000,2006,693,0.6237,66032
2328,2,1000,2006,6003,5.4027,66032
2328,4,1000,2006,7036,6.3324,66032
2328,5,1000,2006,2250,2.025,66032
2328,6,1000,2006,71683,64.5147,66032
2328,1,10000,2006,5871,5.2839,66032
2328,2,10000,2006,136254,122.6286,66032
2328,3,10000,2006,1507,1.3563,66032
2328,4,10000,2006,69972,62.9748,66032
2328,5,10000,2006,19305,17.3745,66032
2328,6,10000,2006,922930,830.637,66032
2328,7,10000,2006,3560,3.204,66032
2328,1,200,2006,12,0.0108,66032
2328,2,200,2006,2429,2.1861,66032
2328,4,200,2006,526,0.4734,66032
2328,6,200,2006,13588,12.2292,66032
2328,1,2000,2006,3257,2.9313,66032
2328,2,2000,2006,11729,10.5561,66032
2328,4,2000,2006,13634,12.2706,66032
2328,5,2000,2006,3872,3.4848,66032
2328,6,2000,2006,147761,132.9849,66032
2328,1,400,2006,12,0.0108,66032
2328,2,400,2006,3269,2.9421,66032
2328,4,400,2006,1860,1.674,66032
2328,5,400,2006,1188,1.0692,66032
2328,6,400,2006,28341,25.5069,66032
2328,1,5000,2006,4316,3.8844,66032
2328,2,5000,2006,40594,36.5346,66032
2328,4,5000,2006,31381,28.2429,66032
2328,5,5000,2006,9219,8.2971,66032
2328,6,5000,2006,410795,369.7155,66032
2328,7,5000,2006,1572,1.4148,66032
2328,5,200,2006,819,0.7371,66032
2328,7,200,2006,64,0.0576,66032
2328,7,400,2006,264,0.2376,66032
2328,7,1000,2006,748,0.6732,66032
2328,7,2000,2006,1276,1.1484,66032
2328,3,5000,2006,175,0.1575,66032
2328,3,200,2006,0,0,66032
2328,3,400,2006,0,0,66032
2328,3,1000,2006,0,0,66032
2328,3,2000,2006,0,0,66032
2328,1,1000,2007,701.6,0.63144,66032
2328,2,1000,2007,6018.2,5.41638,66032
2328,4,1000,2007,7034,6.3306,66032
2328,5,1000,2007,2251,2.0259,66032
2328,6,1000,2007,71675,64.5075,66032
2328,1,10000,2007,5915,5.3235,66032
2328,2,10000,2007,136625.4,122.96286,66032
2328,3,10000,2007,1395,1.2555,66032
2328,4,10000,2007,69949,62.9541,66032
2328,5,10000,2007,19287,17.3583,66032
2328,6,10000,2007,922571.2,830.31408,66032
2328,7,10000,2007,3654,3.2886,66032
2328,1,200,2007,14.2,0.01278,66032
2328,2,200,2007,2429,2.1861,66032
2328,4,200,2007,526,0.4734,66032
2328,6,200,2007,13588,12.2292,66032
2328,1,2000,2007,3268.4,2.94156,66032
2328,2,2000,2007,11759.4,10.58346,66032
2328,4,2000,2007,13632,12.2688,66032
2328,5,2000,2007,3873,3.4857,66032
2328,6,2000,2007,147735,132.9615,66032
2328,1,400,2007,20.6,0.01854,66032
2328,2,400,2007,3269,2.9421,66032
2328,4,400,2007,1860,1.674,66032
2328,5,400,2007,1188,1.0692,66032
2328,6,400,2007,28341,25.5069,66032
2328,1,5000,2007,4330.2,3.89718,66032
2328,2,5000,2007,40699.8,36.62982,66032
2328,4,5000,2007,31376.8,28.23912,66032
2328,5,5000,2007,9218,8.2962,66032
2328,6,5000,2007,410691.6,369.62244,66032
2328,7,5000,2007,1575.4,1.41786,66032
2328,5,200,2007,819,0.7371,66032
2328,7,200,2007,64,0.0576,66032
2328,7,400,2007,264,0.2376,66032
2328,7,1000,2007,748,0.6732,66032
2328,7,2000,2007,1276,1.1484,66032
2328,3,5000,2007,160.2,0.14418,66032
2328,3,200,2007,0,0,66032
2328,3,400,2007,0,0,66032
2328,3,1000,2007,0,0,66032
2328,3,2000,2007,0,0,66032
2328,1,1000,2008,710.2,0.63918,66032
2328,2,1000,2008,6033.4,5.43006,66032
2328,4,1000,2008,7032,6.3288,66032
2328,5,1000,2008,2252,2.0268,66032
2328,6,1000,2008,71667,64.5003,66032
2328,1,10000,2008,5959,5.3631,66032
2328,2,10000,2008,136996.8,123.29712,66032
2328,3,10000,2008,1283,1.1547,66032
2328,4,10000,2008,69926,62.9334,66032
2328,5,10000,2008,19269,17.3421,66032
2328,6,10000,2008,922212.4,829.99116,66032
2328,7,10000,2008,3748,3.3732,66032
2328,1,200,2008,16.4,0.01476,66032
2328,2,200,2008,2429,2.1861,66032
2328,4,200,2008,526,0.4734,66032
2328,6,200,2008,13588,12.2292,66032
2328,1,2000,2008,3279.8,2.95182,66032
2328,2,2000,2008,11789.8,10.61082,66032
2328,4,2000,2008,13630,12.267,66032
2328,5,2000,2008,3874,3.4866,66032
2328,6,2000,2008,147709,132.9381,66032
2328,1,400,2008,29.2,0.02628,66032
2328,2,400,2008,3269,2.9421,66032
2328,4,400,2008,1860,1.674,66032
2328,5,400,2008,1188,1.0692,66032
2328,6,400,2008,28341,25.5069,66032
2328,1,5000,2008,4344.4,3.90996,66032
2328,2,5000,2008,40805.6,36.72504,66032
2328,4,5000,2008,31372.6,28.23534,66032
2328,5,5000,2008,9217,8.2953,66032
2328,6,5000,2008,410588.2,369.52938,66032
2328,7,5000,2008,1578.8,1.42092,66032
2328,5,200,2008,819,0.7371,66032
2328,7,200,2008,64,0.0576,66032
2328,7,400,2008,264,0.2376,66032
2328,7,1000,2008,748,0.6732,66032
2328,7,2000,2008,1276,1.1484,66032
2328,3,5000,2008,145.4,0.13086,66032
2328,3,200,2008,0,0,66032
2328,3,400,2008,0,0,66032
2328,3,1000,2008,0,0,66032
2328,3,2000,2008,0,0,66032
2328,1,1000,2009,718.8,0.64692,66032
2328,2,1000,2009,6048.6,5.44374,66032
2328,4,1000,2009,7030,6.327,66032
2328,5,1000,2009,2253,2.0277,66032
2328,6,1000,2009,71659,64.4931,66032
2328,1,10000,2009,6003,5.4027,66032
2328,2,10000,2009,137368.2,123.63138,66032
2328,3,10000,2009,1171,1.0539,66032
2328,4,10000,2009,69903,62.9127,66032
2328,5,10000,2009,19251,17.3259,66032
2328,6,10000,2009,921853.6,829.66824,66032
2328,7,10000,2009,3842,3.4578,66032
2328,1,200,2009,18.6,0.01674,66032
2328,2,200,2009,2429,2.1861,66032
2328,4,200,2009,526,0.4734,66032
2328,6,200,2009,13588,12.2292,66032
2328,1,2000,2009,3291.2,2.96208,66032
2328,2,2000,2009,11820.2,10.63818,66032
2328,4,2000,2009,13628,12.2652,66032
2328,5,2000,2009,3875,3.4875,66032
2328,6,2000,2009,147683,132.9147,66032
2328,1,400,2009,37.8,0.03402,66032
2328,2,400,2009,3269,2.9421,66032
2328,4,400,2009,1860,1.674,66032
2328,5,400,2009,1188,1.0692,66032
2328,6,400,2009,28341,25.5069,66032
2328,1,5000,2009,4358.6,3.92274,66032
2328,2,5000,2009,40911.4,36.82026,66032
2328,4,5000,2009,31368.4,28.23156,66032
2328,5,5000,2009,9216,8.2944,66032
2328,6,5000,2009,410484.8,369.43632,66032
2328,7,5000,2009,1582.2,1.42398,66032
2328,5,200,2009,819,0.7371,66032
2328,7,200,2009,64,0.0576,66032
2328,7,400,2009,264,0.2376,66032
2328,7,1000,2009,748,0.6732,66032
2328,7,2000,2009,1276,1.1484,66032
2328,3,5000,2009,130.6,0.11754,66032
2328,3,200,2009,0,0,66032
2328,3,400,2009,0,0,66032
2328,3,1000,2009,0,0,66032
2328,3,2000,2009,0,0,66032
2328,1,1000,2010,727.4,0.65466,66032
2328,2,1000,2010,6063.8,5.45742,66032
2328,4,1000,2010,7028,6.3252,66032
2328,5,1000,2010,2254,2.0286,66032
2328,6,1000,2010,71651,64.4859,66032
2328,1,10000,2010,6047,5.4423,66032
2328,2,10000,2010,137739.6,123.96564,66032
2328,3,10000,2010,1059,0.9531,66032
2328,4,10000,2010,69880,62.892,66032
2328,5,10000,2010,19233,17.3097,66032
2328,6,10000,2010,921494.8,829.34532,66032
2328,7,10000,2010,3936,3.5424,66032
2328,1,200,2010,20.8,0.01872,66032
2328,2,200,2010,2429,2.1861,66032
2328,4,200,2010,526,0.4734,66032
2328,6,200,2010,13588,12.2292,66032
2328,1,2000,2010,3302.6,2.97234,66032
2328,2,2000,2010,11850.6,10.66554,66032
2328,4,2000,2010,13626,12.2634,66032
2328,5,2000,2010,3876,3.4884,66032
2328,6,2000,2010,147657,132.8913,66032
2328,1,400,2010,46.4,0.04176,66032
2328,2,400,2010,3269,2.9421,66032
2328,4,400,2010,1860,1.674,66032
2328,5,400,2010,1188,1.0692,66032
2328,6,400,2010,28341,25.5069,66032
2328,1,5000,2010,4372.8,3.93552,66032
2328,2,5000,2010,41017.2,36.91548,66032
2328,4,5000,2010,31364.2,28.22778,66032
2328,5,5000,2010,9215,8.2935,66032
2328,6,5000,2010,410381.4,369.34326,66032
2328,7,5000,2010,1585.6,1.42704,66032
2328,5,200,2010,819,0.7371,66032
2328,7,200,2010,64,0.0576,66032
2328,7,400,2010,264,0.2376,66032
2328,7,1000,2010,748,0.6732,66032
2328,7,2000,2010,1276,1.1484,66032
2328,3,5000,2010,115.8,0.10422,66032
2328,3,200,2010,0,0,66032
2328,3,400,2010,0,0,66032
2328,3,1000,2010,0,0,66032
2328,3,2000,2010,0,0,66032
2328,1,1000,2011,736,0.6624,66032
2328,2,1000,2011,6079,5.4711,66032
2328,4,1000,2011,7026,6.3234,66032
2328,5,1000,2011,2255,2.0295,66032
2328,6,1000,2011,71643,64.4787,66032
2328,1,10000,2011,6091,5.4819,66032
2328,2,10000,2011,138111,124.2999,66032
2328,3,10000,2011,959,0.8631,66032
2328,4,10000,2011,69857,62.8713,66032
2328,5,10000,2011,19215,17.2935,66032
2328,6,10000,2011,921136,829.0224,66032
2328,7,10000,2011,4030,3.627,66032
2328,1,200,2011,23,0.0207,66032
2328,2,200,2011,2429,2.1861,66032
2328,4,200,2011,526,0.4734,66032
2328,6,200,2011,13588,12.2292,66032
2328,1,2000,2011,3314,2.9826,66032
2328,2,2000,2011,11881,10.6929,66032
2328,4,2000,2011,13624,12.2616,66032
2328,5,2000,2011,3877,3.4893,66032
2328,6,2000,2011,147631,132.8679,66032
2328,1,400,2011,55,0.0495,66032
2328,2,400,2011,3269,2.9421,66032
2328,4,400,2011,1860,1.674,66032
2328,5,400,2011,1188,1.0692,66032
2328,6,400,2011,28341,25.5069,66032
2328,1,5000,2011,4387,3.9483,66032
2328,2,5000,2011,41123,37.0107,66032
2328,4,5000,2011,31360,28.224,66032
2328,5,5000,2011,9214,8.2926,66032
2328,6,5000,2011,410278,369.2502,66032
2328,7,5000,2011,1589,1.4301,66032
2328,5,200,2011,819,0.7371,66032
2328,7,200,2011,64,0.0576,66032
2328,7,400,2011,264,0.2376,66032
2328,7,1000,2011,748,0.6732,66032
2328,7,2000,2011,1276,1.1484,66032
2328,3,5000,2011,101,0.0909,66032
2328,3,200,2011,0,0,66032
2328,3,400,2011,0,0,66032
2328,3,1000,2011,0,0,66032
2328,3,2000,2011,0,0,66032
2329,1,1000,1992,1825,1.6425,66033
2329,2,1000,1992,11733,10.5597,66033
2329,3,1000,1992,13,0.0117,66033
2329,4,1000,1992,19000,17.1,66033
2329,5,1000,1992,588,0.5292,66033
2329,6,1000,1992,56719,51.0471,66033
2329,1,10000,1992,25204,22.6836,66033
2329,2,10000,1992,167209,150.4881,66033
2329,3,10000,1992,1419,1.2771,66033
2329,4,10000,1992,158722,142.8498,66033
2329,5,10000,1992,6959,6.2631,66033
2329,6,10000,1992,804057,723.6513,66033
2329,7,10000,1992,1151,1.0359,66033
2329,1,200,1992,136,0.1224,66033
2329,2,200,1992,2422,2.1798,66033
2329,4,200,1992,3202,2.8818,66033
2329,6,200,1992,10674,9.6066,66033
2329,1,2000,1992,5713,5.1417,66033
2329,2,2000,1992,26138,23.5242,66033
2329,3,2000,1992,26,0.0234,66033
2329,4,2000,1992,33580,30.222,66033
2329,5,2000,1992,914,0.8226,66033
2329,6,2000,1992,118573,106.7157,66033
2329,1,400,1992,459,0.4131,66033
2329,2,400,1992,5525,4.9725,66033
2329,4,400,1992,7132,6.4188,66033
2329,6,400,1992,22419,20.1771,66033
2329,1,5000,1992,7518,6.7662,66033
2329,2,5000,1992,71302,64.1718,66033
2329,3,5000,1992,124,0.1116,66033
2329,4,5000,1992,70702,63.6318,66033
2329,5,5000,1992,3148,2.8332,66033
2329,6,5000,1992,352244,317.0196,66033
2329,5,200,1992,0,0,66033
2329,7,200,1992,0,0,66033
2329,5,400,1992,0,0,66033
2329,7,400,1992,18,0.0162,66033
2329,7,1000,1992,33,0.0297,66033
2329,7,2000,1992,72,0.0648,66033
2329,7,5000,1992,172,0.1548,66033
2329,1,1000,1993,1830,1.647,66033
2329,2,1000,1993,11736.3333333333,10.5627,66033
2329,3,1000,1993,12.2222222222222,0.011,66033
2329,4,1000,1993,19059.8888888889,17.1539,66033
2329,5,1000,1993,589,0.5301,66033
2329,6,1000,1993,56649.7777777778,50.9848,66033
2329,1,10000,1993,25358.2222222222,22.8224,66033
2329,2,10000,1993,167816.777777778,151.0351,66033
2329,3,10000,1993,1432.66666666667,1.2894,66033
2329,4,10000,1993,159426.222222222,143.4836,66033
2329,5,10000,1993,6978,6.2802,66033
2329,6,10000,1993,802554.555555556,722.2991,66033
2329,7,10000,1993,1154.55555555556,1.0391,66033
2329,1,200,1993,136.222222222222,0.1226,66033
2329,2,200,1993,2422,2.1798,66033
2329,4,200,1993,3215.55555555556,2.894,66033
2329,6,200,1993,10660.2222222222,9.5942,66033
2329,1,2000,1993,5724.44444444444,5.152,66033
2329,2,2000,1993,26171,23.5539,66033
2329,3,2000,1993,24.6666666666667,0.0222,66033
2329,4,2000,1993,33680.1111111111,30.3121,66033
2329,5,2000,1993,916,0.8244,66033
2329,6,2000,1993,118427,106.5843,66033
2329,1,400,1993,465.222222222222,0.4187,66033
2329,2,400,1993,5526,4.9734,66033
2329,4,400,1993,7159.11111111111,6.4432,66033
2329,6,400,1993,22384,20.1456,66033
2329,1,5000,1993,7539.44444444445,6.7855,66033
2329,2,5000,1993,71561.6666666667,64.4055,66033
2329,3,5000,1993,113.666666666667,0.1023,66033
2329,4,5000,1993,70949.3333333333,63.8544,66033
2329,5,5000,1993,3152.33333333333,2.8371,66033
2329,6,5000,1993,351719.333333333,316.5474,66033
2329,5,200,1993,0,0,66033
2329,7,200,1993,0,0,66033
2329,5,400,1993,0,0,66033
2329,7,400,1993,18.6666666666667,0.0168,66033
2329,7,1000,1993,33.7777777777778,0.0304,66033
2329,7,2000,1993,72.7777777777778,0.0655,66033
2329,7,5000,1993,174.222222222222,0.1568,66033
2329,1,1000,1994,1835,1.6515,66033
2329,2,1000,1994,11739.6666666667,10.5657,66033
2329,3,1000,1994,11.4444444444444,0.0103,66033
2329,4,1000,1994,19119.7777777778,17.2078,66033
2329,5,1000,1994,590,0.531,66033
2329,6,1000,1994,56580.5555555556,50.9225,66033
2329,1,10000,1994,25512.4444444444,22.9612,66033
2329,2,10000,1994,168424.555555556,151.5821,66033
2329,3,10000,1994,1446.33333333333,1.3017,66033
2329,4,10000,1994,160130.444444444,144.1174,66033
2329,5,10000,1994,6997,6.2973,66033
2329,6,10000,1994,801052.111111111,720.9469,66033
2329,7,10000,1994,1158.11111111111,1.0423,66033
2329,1,200,1994,136.444444444444,0.1228,66033
2329,2,200,1994,2422,2.1798,66033
2329,4,200,1994,3229.11111111111,2.9062,66033
2329,6,200,1994,10646.4444444444,9.5818,66033
2329,1,2000,1994,5735.88888888889,5.1623,66033
2329,2,2000,1994,26204,23.5836,66033
2329,3,2000,1994,23.3333333333333,0.021,66033
2329,4,2000,1994,33780.2222222222,30.4022,66033
2329,5,2000,1994,918,0.8262,66033
2329,6,2000,1994,118281,106.4529,66033
2329,1,400,1994,471.444444444444,0.4243,66033
2329,2,400,1994,5527,4.9743,66033
2329,4,400,1994,7186.22222222222,6.4676,66033
2329,6,400,1994,22349,20.1141,66033
2329,1,5000,1994,7560.88888888889,6.8048,66033
2329,2,5000,1994,71821.3333333333,64.6392,66033
2329,3,5000,1994,103.333333333333,0.093,66033
2329,4,5000,1994,71196.6666666667,64.077,66033
2329,5,5000,1994,3156.66666666667,2.841,66033
2329,6,5000,1994,351194.666666667,316.0752,66033
2329,5,200,1994,0,0,66033
2329,7,200,1994,0,0,66033
2329,5,400,1994,0,0,66033
2329,7,400,1994,19.3333333333333,0.0174,66033
2329,7,1000,1994,34.5555555555556,0.0311,66033
2329,7,2000,1994,73.5555555555556,0.0662,66033
2329,7,5000,1994,176.444444444444,0.1588,66033
2329,1,1000,1995,1840,1.656,66033
2329,2,1000,1995,11743,10.5687,66033
2329,3,1000,1995,10.6666666666667,0.0096,66033
2329,4,1000,1995,19179.6666666667,17.2617,66033
2329,5,1000,1995,591,0.5319,66033
2329,6,1000,1995,56511.3333333333,50.8602,66033
2329,1,10000,1995,25666.6666666667,23.1,66033
2329,2,10000,1995,169032.333333333,152.1291,66033
2329,3,10000,1995,1460,1.314,66033
2329,4,10000,1995,160834.666666667,144.7512,66033
2329,5,10000,1995,7016,6.3144,66033
2329,6,10000,1995,799549.666666667,719.5947,66033
2329,7,10000,1995,1161.66666666667,1.0455,66033
2329,1,200,1995,136.666666666667,0.123,66033
2329,2,200,1995,2422,2.1798,66033
2329,4,200,1995,3242.66666666667,2.9184,66033
2329,6,200,1995,10632.6666666667,9.5694,66033
2329,1,2000,1995,5747.33333333333,5.1726,66033
2329,2,2000,1995,26237,23.6133,66033
2329,3,2000,1995,22,0.0198,66033
2329,4,2000,1995,33880.3333333333,30.4923,66033
2329,5,2000,1995,920,0.828,66033
2329,6,2000,1995,118135,106.3215,66033
2329,1,400,1995,477.666666666667,0.4299,66033
