"GEOID","Prop.area","Value","NAME","ALAND","AWATER","INTPTLAT","INTPTLON","prop.land.area"
"39031",0.0111096823180738,"1","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.0111800051320865
"39031",0.0737079628677101,"2","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.0741745244862694
"39031",0.000110833517035295,"3","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000111535078482481
"39031",0.547502265657531,"4","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.550967882305877
"39031",0.0070247630244691,"5","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00706922884171837
"39031",0.319629166972837,"6","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.321652377161799
"39031",0.00549391334166116,"7","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00552868908367305
"39031",9.18509809684767e-06,"12","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",9.24323854827193e-06
"39031",4.89871898498543e-06,"13","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",4.92972722574503e-06
"39031",5.26612290885933e-05,"14","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",5.29945676767591e-05
"39031",4.89871898498543e-06,"15","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",4.92972722574503e-06
"39031",0.000116344575893404,"16","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000117081021611444
"39031",1.10221177162172e-05,"17","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",1.10918862579263e-05
"39031",0.000255345727092365,"21","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00025696203164196
"39031",2.63306145442967e-05,"23","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",2.64972838383795e-05
"39031",0.000308006956180959,"24","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000309956599318719
"39031",4.59254904842384e-05,"25","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",4.62161927413597e-05
"39031",0.00162943640238078,"26","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00163975051846344
"39031",1.65331765743258e-05,"27","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",1.66378293868895e-05
"39031",4.28637911186225e-06,"36","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",4.3135113225269e-06
"39031",0.000498444656722267,"41","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000501599745219557
"39031",0.00241445611972469,"42","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00242973930638908
"39031",4.59254904842384e-05,"43","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",4.62161927413597e-05
"39031",0.00148431185245058,"45","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00149370734940074
"39031",0.0157010066867514,"46","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.015800391974416
"39031",3.30663531486516e-05,"47","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",3.3275658773779e-05
"39031",3.06169936561589e-06,"51","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",3.08107951609064e-06
"39031",3.36786930217748e-05,"52","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",3.38918746769971e-05
"39031",0.000205746197369388,"54","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000207048543481291
"39031",0.000825434148970044,"56","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000830659037538037
"39031",0.000719499350919735,"61","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000724053686281301
"39031",0.000739094226859676,"62","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000743772595184281
"39031",0.000115732236020281,"63","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000116464805708226
"39031",0.00963578024346633,"64","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.00969677345304047
"39031",0.000314742694785314,"65","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000316734974254118
"39031",0.000166556445489504,"67","Coshocton",1460529055,9244955,"+40.2967096","-081.9301092",0.000167610725675331
"39033",0.00251193405978938,"1","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.00251762965275852
"39033",0.0909542760694057,"2","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.0911605070145513
"39033",0.00135994781113984,"3","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.00136303137504206
"39033",0.0925963957931361,"4","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.0928063501025621
"39033",0.0065529464960634,"5","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.00656780473481559
"39033",0.800440602380944,"6","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.802255532135714
"39033",0.0010613805886434,"7","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.00106378717722191
"39033",1.3806576762841e-05,"12","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",1.38378819801224e-05
"39033",1.03549325721307e-05,"16","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",1.03784114850918e-05
"39033",6.38554175281395e-05,"21","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",6.4000204158066e-05
"39033",5.17746628606537e-06,"23","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",5.1892057425459e-06
"39033",4.31455523838781e-06,"24","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",4.32433811878825e-06
"39033",1.29436657151634e-05,"25","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",1.29730143563647e-05
"39033",7.16216169572376e-05,"26","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",7.17840127718849e-05
"39033",7.76619942909805e-06,"41","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",7.78380861381884e-06
"39033",4.31455523838781e-06,"42","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",4.32433811878825e-06
"39033",0.000709312881190955,"46","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.000710921186728788
"39033",0.000364148462119931,"61","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.000364974137225728
"39033",0.000945750508254607,"62","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.000947894915638384
"39033",0.000454754122126075,"63","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.000455785237720281
"39033",0.00179830662336004,"64","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",0.00180238412791094
"39033",4.22826413362005e-05,"65","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",4.23785135641248e-05
"39033",8.62911047677561e-06,"67","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",8.64867623757649e-06
"39033",5.17746628606537e-06,"76","Crawford",1040619673,2359515,"+40.8485244","-082.9247827",5.1892057425459e-06
"39035",0.632763809449943,"1","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",1.7240160599707
"39035",0.26647423695136,"2","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.726030561817274
"39035",0.000255835176304473,"3","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000697043582561651
"39035",0.0676584999354135,"4","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.184341042803281
"39035",0.00398818303737453,"5","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.0108661265133248
"39035",0.0032310001927831,"6","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00880312075206814
"39035",0.00744935119139122,"7","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.0202963584492679
"39035",5.02184642691442e-06,"12","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",1.36824258299997e-05
"39035",3.04100700296484e-05,"13","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",8.28546897483315e-05
"39035",8.09075257669545e-06,"14","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",2.20439082816662e-05
"39035",4.18487202242868e-06,"15","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",1.14020215249997e-05
"39035",5.13344301417918e-05,"21","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00013986479737333
"39035",1.39495734080956e-06,"23","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",3.80067384166658e-06
"39035",0.000586161074608177,"24","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.0015970431482683
"39035",1.14386501946384e-05,"25","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",3.1165525501666e-05
"39035",7.86755940216592e-05,"26","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000214358004669995
"39035",2.25983089211149e-05,"27","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",6.15709162349986e-05
"39035",1.39495734080956e-06,"31","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",3.80067384166658e-06
"39035",4.46386349059059e-06,"32","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",1.21621562933331e-05
"39035",0.000122477254523079,"41","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000333699163298326
"39035",0.0121004179571185,"42","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.0329685651721526
"39035",6.13781229956207e-06,"43","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",1.6722964903333e-05
"39035",0.000492977924242099,"45","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00134315813564497
"39035",0.000107690706710498,"46","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00029341202057666
"39035",4.63125837148774e-05,"47","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000126182371543331
"39035",9.12302100889453e-05,"61","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000248564069244994
"39035",0.00359034120377565,"62","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00978217433368145
"39035",0.000551287141087938,"64","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.00150202630222663
"39035",0.000239374679682921,"65","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",0.000652195631229985
"39035",2.56672150708959e-05,"67","Cuyahoga",1184000466,2041904347,"+41.7603920","-081.7242168",6.99323986866651e-05
"39037",0.00144382746377685,"1","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.00144778465966571
"39037",0.0769064084618023,"2","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.0771171910733176
"39037",0.000203943526183568,"3","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.000204502488042669
"39037",0.0501625754359293,"4","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.0503000594097904
"39037",0.013490400749029,"5","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.0135273748056406
"39037",0.85418733139896,"6","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.856528460571894
"39037",0.00122539931215411,"7","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.0012287578471882
"39037",9.27016028107126e-06,"13","Darke",1549120990,4245781,"+40.1315416","-084.6212483",9.29556763830314e-06
"39037",7.01055871256014e-05,"16","Darke",1549120990,4245781,"+40.1315416","-084.6212483",7.02977302646675e-05
"39037",2.4913555755379e-05,"17","Darke",1549120990,4245781,"+40.1315416","-084.6212483",2.49818380279397e-05
"39037",4.63508014053563e-05,"21","Darke",1549120990,4245781,"+40.1315416","-084.6212483",4.64778381915157e-05
"39037",2.89692508783477e-05,"24","Darke",1549120990,4245781,"+40.1315416","-084.6212483",2.90486488696973e-05
"39037",7.5320052283704e-06,"25","Darke",1549120990,4245781,"+40.1315416","-084.6212483",7.5526487061213e-06
"39037",0.000589234562865592,"26","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.000590849518009643
"39037",3.30249460013164e-05,"27","Darke",1549120990,4245781,"+40.1315416","-084.6212483",3.31154597114549e-05
"39037",2.89692508783477e-06,"41","Darke",1549120990,4245781,"+40.1315416","-084.6212483",2.90486488696973e-06
"39037",5.21446515810258e-06,"42","Darke",1549120990,4245781,"+40.1315416","-084.6212483",5.22875679654551e-06
"39037",2.78104808432138e-05,"46","Darke",1549120990,4245781,"+40.1315416","-084.6212483",2.78867029149094e-05
"39037",0.000274049113309169,"61","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.000274800218307336
"39037",0.00111937185393935,"62","Darke",1549120990,4245781,"+40.1315416","-084.6212483",0.0011224397923251
"39037",6.3152966914798e-05,"63","Darke",1549120990,4245781,"+40.1315416","-084.6212483",6.33260545359401e-05
"39037",5.27240365985928e-05,"65","Darke",1549120990,4245781,"+40.1315416","-084.6212483",5.28685409428491e-05
"39037",2.5492940772946e-05,"67","Darke",1549120990,4245781,"+40.1315416","-084.6212483",2.55628110053336e-05
"39039",0.00965822858087298,"1","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.00972234031631866
"39039",0.0879786431665432,"2","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.0885626491722339
"39039",0.000458916872284357,"3","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.000461963182160034
"39039",0.0778522690377092,"4","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.0783690557377337
"39039",0.00421498787268119,"5","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.00424296714291044
"39039",0.788519024075937,"6","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.793753247167898
"39039",0.0296962003864298,"7","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.0298933250379096
"39039",1.0906616708769e-05,"12","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",1.09790152981361e-05
"39039",7.21514643810873e-05,"13","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",7.26304088953618e-05
"39039",5.03382309635492e-06,"23","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",5.06723782990896e-06
"39039",8.22191105737971e-05,"26","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",8.27648845551797e-05
"39039",4.44654373511352e-05,"36","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",4.47606008308625e-05
"39039",0.000325520560230952,"61","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.000327681379667446
"39039",0.000819674194189794,"62","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.000825115226636843
"39039",6.62786707686732e-05,"63","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",6.67186314271347e-05
"39039",0.000116616901732222,"64","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",0.000117391009726224
"39039",7.21514643810873e-05,"67","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",7.26304088953618e-05
"39039",6.71176412847323e-06,"71","Defiance",1065671182,7073971,"+41.3216789","-084.4864334",6.75631710654528e-06
"39041",0.0306471429863146,"1","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.0316246141875909
"39041",0.146807519620812,"2","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.151489852411971
"39041",0.000985504647524423,"3","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.00101693669364073
"39041",0.18120368337111,"4","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.186983060004668
"39041",0.010384650746119,"5","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.0107158625998365
"39041",0.604476029897947,"6","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.623755409752405
"39041",0.00238663847176115,"7","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.00246275879315771
"39041",9.11800753299389e-06,"12","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",9.40882060423193e-06
"39041",4.55900376649695e-06,"13","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",4.70441030211596e-06
"39041",4.63498716260523e-05,"16","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",4.78281714048456e-05
"39041",7.90227319526137e-05,"21","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",8.15431119033434e-05
"39041",2.96335244822301e-05,"23","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",3.05786669637538e-05
"39041",6.53457206531229e-05,"24","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",6.74298809969955e-05
"39041",1.21573433773252e-05,"25","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",1.25450941389759e-05
"39041",0.000264422218456823,"26","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.000272855797522726
"39041",6.83850564974542e-06,"27","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",7.05661545317395e-06
"39041",6.07867168866259e-05,"31","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",6.27254706948795e-05
"39041",0.000386755486191158,"32","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.000399090807296171
"39041",4.55900376649695e-06,"34","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",4.70441030211596e-06
"39041",3.79916980541412e-06,"35","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",3.92034191842997e-06
"39041",6.53457206531229e-05,"36","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",6.74298809969955e-05
"39041",1.82360150659878e-05,"41","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",1.88176412084639e-05
"39041",4.78695395482179e-05,"42","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",4.93963081722176e-05
"39041",3.79916980541412e-06,"43","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",3.92034191842997e-06
"39041",3.57121961708927e-05,"45","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",3.68512140332417e-05
"39041",0.000266701720340071,"46","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.000275208002673784
"39041",0.00111163708506417,"61","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.00114709204533261
"39041",0.0118017410835384,"62","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.0121781501354109
"39041",0.000388275154113323,"63","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.000400658944063543
"39041",0.00815833724014628,"64","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.00841854223563652
"39041",0.000232509192091344,"65","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",0.000239924925407914
"39041",5.31883772757977e-06,"67","Delaware",1147866798,36610484,"+40.2789411","-083.0074622",5.48847868580196e-06
"39043",0.597173648998226,"1","Erie",651627581,969641285,"+41.5540061","-082.5258973",1.4857858582822
"39043",0.076805647150778,"2","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.191094741980447
"39043",0.00241977923886036,"3","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00602048295214421
"39043",0.0705183290366847,"4","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.175451706899927
"39043",0.0017214350584322,"5","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00428298179275045
"39043",0.22723664430633,"6","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.565371551742481
"39043",0.00875206228031025,"7","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.0217753921136742
"39043",0.000127678188790521,"12","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000317667143609353
"39043",0.000101587428472458,"13","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000252752553393529
"39043",8.93747321533648e-05,"14","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000222367000526547
"39043",0.000103807918712293,"16","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000258277199369343
"39043",0.000776616461382344,"17","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00193224493004124
"39043",6.43942169552194e-05,"21","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00016021473329863
"39043",4.4409804796703e-06,"23","Erie",651627581,969641285,"+41.5540061","-082.5258973",1.10492919516297e-05
"39043",4.60751724765794e-05,"26","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000114636403998158
"39043",2.05395347184751e-05,"27","Erie",651627581,969641285,"+41.5540061","-082.5258973",5.11029752762872e-05
"39043",1.55434316788461e-05,"31","Erie",651627581,969641285,"+41.5540061","-082.5258973",3.86725218307038e-05
"39043",1.0547328639217e-05,"41","Erie",651627581,969641285,"+41.5540061","-082.5258973",2.62420683851204e-05
"39043",0.00251303982893343,"42","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00625251808312844
"39043",0.00011435524735151,"43","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000284519267754464
"39043",7.38313004745188e-05,"45","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000183694478695843
"39043",0.00874817642239054,"46","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.0217657239832165
"39043",0.000337514516454943,"47","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000839746188323854
"39043",0.000383034566371564,"61","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000953001430828058
"39043",0.000522370328921219,"62","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00129967296581044
"39043",7.77171583942303e-05,"63","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.000193362609153519
"39043",0.000804372589380283,"64","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00200130300473892
"39043",2.22049023983515e-05,"65","Erie",651627581,969641285,"+41.5540061","-082.5258973",5.52464597581483e-05
"39043",0.000408570204129668,"67","Erie",651627581,969641285,"+41.5540061","-082.5258973",0.00101653485954993
"39043",6.66147071950545e-06,"71","Erie",651627581,969641285,"+41.5540061","-082.5258973",1.65739379274445e-05
"39045",0.00800410523000016,"1","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.00806997524979588
"39045",0.118394341232895,"2","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.119368670952035
"39045",2.11821121845659e-05,"3","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",2.13564310008257e-05
"39045",0.252387599854868,"4","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.254464631043355
"39045",0.00809088356056273,"5","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.00815746772518636
"39045",0.598896890260943,"6","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.603825529863185
"39045",0.00256098569250816,"7","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.00258206139971273
"39045",2.25487000674411e-05,"12","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",2.27342652589435e-05
"39045",1.43491727701898e-05,"13","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",1.44672597102368e-05
"39045",1.36658788287522e-05,"14","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",1.37783425811779e-05
"39045",1.09327030630018e-05,"15","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",1.10226740649423e-05
"39045",6.42296304951353e-05,"16","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",6.4758210131536e-05
"39045",1.91322303602531e-05,"17","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",1.9289679613649e-05
"39045",4.78305759006327e-05,"21","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",4.82241990341226e-05
"39045",6.08131607879472e-05,"24","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",6.13136244862416e-05
"39045",7.5162333558137e-06,"25","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",7.57808841964783e-06
"39045",0.00043457494675432,"26","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.000438151294081456
"39045",7.5162333558137e-06,"27","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",7.57808841964783e-06
"39045",2.93816394818172e-05,"31","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",2.96234365495324e-05
"39045",5.67133971393216e-05,"32","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",5.71801217118882e-05
"39045",1.70823485359402e-05,"36","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",1.72229282264723e-05
"39045",0.00014007525799471,"42","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.000141228011457073
"39045",0.000224120412791536,"45","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.000225964818331317
"39045",0.00283908632667327,"46","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.0028624506712397
"39045",7.5162333558137e-06,"47","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",7.57808841964783e-06
"39045",0.000576700086573342,"61","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.000581446056925706
"39045",0.00296891217554641,"62","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.00299334492576089
"39045",0.00388794252678,"64","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.00391993846434511
"39045",0.000156474312589213,"65","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",0.000157762022554487
"39045",3.68978728376309e-05,"67","Fairfield",1306416977,10751197,"+39.7526407","-082.6275691",3.72015249691803e-05
"39047",0.00175960440063315,"1","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.00176245549821919
"39047",0.0625013873639743,"2","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.0626026587375703
"39047",0.000459324195798464,"3","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000460068441553578
"39047",0.0482623372942219,"4","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.0483405370494093
"39047",0.00313928451291999,"5","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.00314437111448422
"39047",0.872597299037127,"6","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.874011173685301
"39047",0.000532747766130561,"7","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000533610980537979
"39047",4.09805973946585e-05,"16","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",4.10469985029215e-05
"39047",1.02451493486646e-05,"25","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",1.02617496257304e-05
"39047",7.25698078863745e-05,"26","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",7.26873931822568e-05
"39047",0.000117819217509643,"42","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000118010120695899
"39047",1.28064366858308e-05,"45","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",1.2827187032163e-05
"39047",0.00841212137769938,"46","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.00842575158852678
"39047",0.000341504978288821,"61","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000342058320857679
"39047",0.000759848576692627,"62","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000761079763908336
"39047",3.15892104917159e-05,"63","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",3.16403946793353e-05
"39047",0.000830710859687557,"64","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000832056865486304
"39047",0.00010415901837809,"65","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",0.000104327787861592
"39047",1.36601991315528e-05,"67","Fayette",1052458603,1705305,"+39.5552748","-083.4619451",1.36823328343072e-05
"39049",0.0134104050677585,"1","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.0136958345385579
"39049",0.549263978149511,"2","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.56095461134219
"39049",0.00475549906526759,"3","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.00485671596175418
"39049",0.0955166090823766,"4","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.0975496017507701
"39049",0.00795993054081494,"5","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.00812935113254095
"39049",0.280947186979727,"6","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.286926917382876
"39049",0.00220448518110281,"7","Franklin",1378342340,29336886,"+39.9693838","-083.0072731",0.00225140583975913
