"GEOID","NAME","ALAND","INTPTLAT","INTPTLON","reclass","Class.prop"
"39035","Cuyahoga",1184000466,"+41.7603920","-081.7242168","forest",0.175872305740171
"39035","Cuyahoga",1184000466,"+41.7603920","-081.7242168","grass_shrub",0.0115401117050125
"39035","Cuyahoga",1184000466,"+41.7603920","-081.7242168","urb",0.786530595872632
"39035","Cuyahoga",1184000466,"+41.7603920","-081.7242168","wetlands",0.0190987252470126
"39037","Darke",1549120990,"+40.1315416","-084.6212483","agr",0.856190244828281
"39037","Darke",1549120990,"+40.1315416","-084.6212483","forest",0.0503442085548209
"39037","Darke",1549120990,"+40.1315416","-084.6212483","grass_shrub",0.0135369376223026
"39037","Darke",1549120990,"+40.1315416","-084.6212483","urb",0.0789558836314606
"39037","Darke",1549120990,"+40.1315416","-084.6212483","wetlands",0.0013292353667151
"39039","Defiance",1065671182,"+41.3216789","-084.4864334","agr",0.793334628682668
"39039","Defiance",1065671182,"+41.3216789","-084.4864334","forest",0.0782225964353272
"39039","Defiance",1065671182,"+41.3216789","-084.4864334","grass_shrub",0.00425463363931097
"39039","Defiance",1065671182,"+41.3216789","-084.4864334","urb",0.0897315577764407
"39039","Defiance",1065671182,"+41.3216789","-084.4864334","wetlands",0.0301785099445767
"39041","Delaware",1147866798,"+40.2789411","-083.0074622","agr",0.611191944544329
"39041","Delaware",1147866798,"+40.2789411","-083.0074622","forest",0.190156305982377
"39041","Delaware",1147866798,"+40.2789411","-083.0074622","grass_shrub",0.0102411277129879
"39041","Delaware",1147866798,"+40.2789411","-083.0074622","urb",0.183424540361208
"39041","Delaware",1147866798,"+40.2789411","-083.0074622","wetlands",0.00244777221864556
"39043","Erie",651627581,"+41.5540061","-082.5258973","agr",0.584199183010977
"39043","Erie",651627581,"+41.5540061","-082.5258973","forest",0.177250489249077
"39043","Erie",651627581,"+41.5540061","-082.5258973","grass_shrub",0.00457838515073899
"39043","Erie",651627581,"+41.5540061","-082.5258973","urb",0.203259584017921
"39043","Erie",651627581,"+41.5540061","-082.5258973","wetlands",0.0245064452834729
"39045","Fairfield",1306416977,"+39.7526407","-082.6275691","agr",0.60247617654424
"39045","Fairfield",1306416977,"+39.7526407","-082.6275691","forest",0.257385772959422
"39045","Fairfield",1306416977,"+39.7526407","-082.6275691","grass_shrub",0.00836243361763277
"39045","Fairfield",1306416977,"+39.7526407","-082.6275691","urb",0.128708730945747
"39045","Fairfield",1306416977,"+39.7526407","-082.6275691","wetlands",0.00262811469241857
"39047","Fayette",1052458603,"+39.5552748","-083.4619451","agr",0.87967244009034
"39047","Fayette",1052458603,"+39.5552748","-083.4619451","forest",0.0486585752362507
"39047","Fayette",1052458603,"+39.5552748","-083.4619451","grass_shrub",0.00325028987000666
"39047","Fayette",1052458603,"+39.5552748","-083.4619451","urb",0.066526190819989
"39047","Fayette",1052458603,"+39.5552748","-083.4619451","wetlands",0.000545562993176598
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","agr",0.263063774343782
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","forest",0.0992175447711899
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","grass_shrub",0.00786597191180629
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","urb",0.627564437571665
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","wetlands",0.00229900283070224
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","agr",0.83567746394582
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","forest",0.0579445962322545
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","grass_shrub",0.00565904701851171
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","urb",0.09038619956282
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","wetlands",0.0110635526218337
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","agr",0.272337778269578
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","forest",0.60658861878473
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","grass_shrub",0.044193078319145
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","urb",0.0742398132851447
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","wetlands",0.000810362847797717
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","agr",0.251424169702444
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","forest",0.486566053038034
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","grass_shrub",0.0716356342811739
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","urb",0.167913954542025
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","wetlands",0.0195576735022471
"39057","Greene",1071562187,"+39.6874785","-083.8948943","agr",0.649513503812035
"39057","Greene",1071562187,"+39.6874785","-083.8948943","forest",0.114412533582726
"39057","Greene",1071562187,"+39.6874785","-083.8948943","grass_shrub",0.00817694309469799
"39057","Greene",1071562187,"+39.6874785","-083.8948943","urb",0.224150368596729
"39057","Greene",1071562187,"+39.6874785","-083.8948943","wetlands",0.0026254235942919
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","agr",0.239023790277045
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","forest",0.636386553253413
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","grass_shrub",0.0216065274643469
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","urb",0.0941973804364223
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","wetlands",0.00290424623951082
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","agr",0.0887772276343471
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","forest",0.329954948939556
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","grass_shrub",0.0173029259032566
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","urb",0.558431987051577
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","wetlands",0.0037495950651229
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","agr",0.808462778290524
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","forest",0.0589099748734464
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","grass_shrub",0.0136257477710903
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","urb",0.113545064299608
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","wetlands",0.00289046866712513
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","agr",0.843021817320972
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","forest",0.0693156524921408
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","grass_shrub",0.014441376510309
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","urb",0.0705913689746627
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","wetlands",0.00152317740993642
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","agr",0.246395637773501
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","forest",0.64232385246058
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","grass_shrub",0.0251627697465437
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","urb",0.0724266302023393
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","wetlands",0.00276889788252683
"39069","Henry",1077461430,"+41.3315843","-084.0688996","agr",0.867826695272192
"39069","Henry",1077461430,"+41.3315843","-084.0688996","forest",0.0400661330524327
"39069","Henry",1077461430,"+41.3315843","-084.0688996","grass_shrub",0.00562636491496803
"39069","Henry",1077461430,"+41.3315843","-084.0688996","urb",0.0815305046541017
"39069","Henry",1077461430,"+41.3315843","-084.0688996","wetlands",0.00338450573566664
"39071","Highland",1432480000,"+39.1844221","-083.6013590","agr",0.607583063333128
"39071","Highland",1432480000,"+39.1844221","-083.6013590","forest",0.300964301539004
"39071","Highland",1432480000,"+39.1844221","-083.6013590","grass_shrub",0.0264685284542156
"39071","Highland",1432480000,"+39.1844221","-083.6013590","urb",0.062185869065722
"39071","Highland",1432480000,"+39.1844221","-083.6013590","wetlands",0.000254450711480389
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","agr",0.126815102199702
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","forest",0.797879554091371
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","grass_shrub",0.0108618776686854
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","urb",0.0643729138797446
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","wetlands",0.000539382535711487
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","agr",0.529301908098956
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","forest",0.377800816125019
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","grass_shrub",0.010391691491104
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","urb",0.074493526325355
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","wetlands",0.00527068302995297
"39077","Huron",1272965315,"+41.1450798","-082.5946410","agr",0.72805952110946
"39077","Huron",1272965315,"+41.1450798","-082.5946410","forest",0.171512067390366
"39077","Huron",1272965315,"+41.1450798","-082.5946410","grass_shrub",0.0020771259789646
"39077","Huron",1272965315,"+41.1450798","-082.5946410","urb",0.0898919040072807
"39077","Huron",1272965315,"+41.1450798","-082.5946410","wetlands",0.00682807444004087
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","agr",0.226253129492737
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","forest",0.629932637320005
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","grass_shrub",0.0568786963895898
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","urb",0.0802094123239149
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","wetlands",0.000329882549268073
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","agr",0.193038145753428
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","forest",0.657413426847722
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","grass_shrub",0.0189542320751954
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","urb",0.119777332008144
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","wetlands",0.00057370003676494
"39083","Knox",1361054213,"+40.4036198","-082.4223929","agr",0.556275030835014
"39083","Knox",1361054213,"+40.4036198","-082.4223929","forest",0.341918524323407
"39083","Knox",1361054213,"+40.4036198","-082.4223929","grass_shrub",0.0105314243385127
"39083","Knox",1361054213,"+40.4036198","-082.4223929","urb",0.0891590503520047
"39083","Knox",1361054213,"+40.4036198","-082.4223929","wetlands",0.00237778626993732
"39085","Lake",590616708,"+41.9241163","-081.3926429","agr",0.111690289638428
"39085","Lake",590616708,"+41.9241163","-081.3926429","forest",0.315324157362113
"39085","Lake",590616708,"+41.9241163","-081.3926429","grass_shrub",0.0400739846544384
"39085","Lake",590616708,"+41.9241163","-081.3926429","urb",0.529205469733925
"39085","Lake",590616708,"+41.9241163","-081.3926429","wetlands",0.00479077560947391
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","agr",0.134601811307317
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","forest",0.729766963497916
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","grass_shrub",0.040534135783729
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","urb",0.0945152701176787
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","wetlands",0.00158727466500468
"39089","Licking",1767646203,"+40.0936093","-082.4812506","agr",0.507398380712353
"39089","Licking",1767646203,"+40.0936093","-082.4812506","forest",0.365109777920106
"39089","Licking",1767646203,"+40.0936093","-082.4812506","grass_shrub",0.0118120277554224
"39089","Licking",1767646203,"+40.0936093","-082.4812506","urb",0.115042531529158
"39089","Licking",1767646203,"+40.0936093","-082.4812506","wetlands",0.00242248396811637
"39091","Logan",1187336852,"+40.3875532","-083.7663430","agr",0.738286657555431
"39091","Logan",1187336852,"+40.3875532","-083.7663430","forest",0.141678248090781
"39091","Logan",1187336852,"+40.3875532","-083.7663430","grass_shrub",0.00882286592788576
"39091","Logan",1187336852,"+40.3875532","-083.7663430","urb",0.103589086944545
"39091","Logan",1187336852,"+40.3875532","-083.7663430","wetlands",0.00385583496350128
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","agr",0.434475352625388
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","forest",0.207445037182544
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","grass_shrub",0.00701521021461874
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","urb",0.269740669916415
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","wetlands",0.0792467579302227
"39095","Lucas",882820607,"+41.6823213","-083.4689033","agr",0.350374162396862
"39095","Lucas",882820607,"+41.6823213","-083.4689033","forest",0.1209591467631
"39095","Lucas",882820607,"+41.6823213","-083.4689033","grass_shrub",0.0176697362991961
"39095","Lucas",882820607,"+41.6823213","-083.4689033","urb",0.463338958957557
"39095","Lucas",882820607,"+41.6823213","-083.4689033","wetlands",0.0392744626240599
"39097","Madison",1206604387,"+39.8966074","-083.4008847","agr",0.892578331721587
"39097","Madison",1206604387,"+39.8966074","-083.4008847","forest",0.0359777381006064
"39097","Madison",1206604387,"+39.8966074","-083.4008847","grass_shrub",0.00804212650981109
"39097","Madison",1206604387,"+39.8966074","-083.4008847","urb",0.0602197297251075
"39097","Madison",1206604387,"+39.8966074","-083.4008847","wetlands",0.00128441308197873
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","agr",0.327825647739536
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","forest",0.313553928094164
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","grass_shrub",0.0310049541576899
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","urb",0.308065129934592
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","wetlands",0.0222051440621678
"39101","Marion",1045726876,"+40.5880337","-083.1688034","agr",0.809892091022237
"39101","Marion",1045726876,"+40.5880337","-083.1688034","forest",0.0652114913595661
"39101","Marion",1045726876,"+40.5880337","-083.1688034","grass_shrub",0.00893073491313701
"39101","Marion",1045726876,"+40.5880337","-083.1688034","urb",0.105457030218873
"39101","Marion",1045726876,"+40.5880337","-083.1688034","wetlands",0.00485824405749816
"39103","Medina",1091401249,"+41.1161743","-081.8997641","agr",0.445722561806105
"39103","Medina",1091401249,"+41.1161743","-081.8997641","forest",0.297226436937611
"39103","Medina",1091401249,"+41.1161743","-081.8997641","grass_shrub",0.0127335167324846
"39103","Medina",1091401249,"+41.1161743","-081.8997641","urb",0.206612482352761
"39103","Medina",1091401249,"+41.1161743","-081.8997641","wetlands",0.032378854294634
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","agr",0.224164360067561
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","forest",0.683281181910973
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","grass_shrub",0.0136901358082059
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","urb",0.0736431548651276
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","wetlands",0.00048555748720754
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","agr",0.836456753973902
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","forest",0.0435587246341768
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","grass_shrub",0.0113018246890228
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","urb",0.0899479773983681
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","wetlands",0.00606981848533518
"39109","Miami",1053028433,"+40.0533257","-084.2284135","agr",0.770365469906127
"39109","Miami",1053028433,"+40.0533257","-084.2284135","forest",0.0725376632417101
"39109","Miami",1053028433,"+40.0533257","-084.2284135","grass_shrub",0.0160272733554656
"39109","Miami",1053028433,"+40.0533257","-084.2284135","urb",0.137960355508949
"39109","Miami",1053028433,"+40.0533257","-084.2284135","wetlands",0.00391515700108719
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","agr",0.147447466940011
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","forest",0.761221490296397
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","grass_shrub",0.0166558542313297
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","urb",0.0730161417868581
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","wetlands",8.1586541052567e-05
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","agr",0.413675899608824
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","forest",0.111272615692098
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","grass_shrub",0.00519096539375518
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","urb",0.461535922965809
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","wetlands",0.00339012576766926
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","agr",0.226651960266867
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","forest",0.674265842007501
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","grass_shrub",0.0301015485294526
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","urb",0.0677814710608037
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","wetlands",0.0004923189452896
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","agr",0.661864602251135
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","forest",0.257100079661842
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","grass_shrub",0.00540051083661033
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","urb",0.0702682436611427
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","wetlands",0.0038407625389011
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","agr",0.302074729279993
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","forest",0.553093124027314
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","grass_shrub",0.0363717105996392
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","urb",0.100321402185242
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","wetlands",0.00202654711829514
"39121","Noble",1030847671,"+39.7672325","-081.4525117","agr",0.183809881178787
"39121","Noble",1030847671,"+39.7672325","-081.4525117","forest",0.694116322095361
"39121","Noble",1030847671,"+39.7672325","-081.4525117","grass_shrub",0.0417797350778046
"39121","Noble",1030847671,"+39.7672325","-081.4525117","urb",0.07836570473971
"39121","Noble",1030847671,"+39.7672325","-081.4525117","wetlands",0.000602403452171877
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","agr",0.633940015587787
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","forest",0.036758363557413
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","grass_shrub",0.0256455284163722
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","urb",0.164049599685405
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","wetlands",0.128770130538397
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","agr",0.865936764187732
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","forest",0.040542988976661
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","grass_shrub",0.00866298904165008
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","urb",0.0714567260229962
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","wetlands",0.00762496569664789
"39127","Perry",1056682624,"+39.7431874","-082.2379525","agr",0.319228916083062
"39127","Perry",1056682624,"+39.7431874","-082.2379525","forest",0.583289140840322
"39127","Perry",1056682624,"+39.7431874","-082.2379525","grass_shrub",0.0166430165526436
"39127","Perry",1056682624,"+39.7431874","-082.2379525","urb",0.0807681564771658
"39127","Perry",1056682624,"+39.7431874","-082.2379525","wetlands",0.00198360296561624
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","agr",0.833546719687721
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","forest",0.0872260723078279
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","grass_shrub",0.00265606869682779
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","urb",0.0709590377969064
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","wetlands",0.00240446302434645
"39131","Pike",1140324140,"+39.0713630","-083.0529118","agr",0.240266310386473
"39131","Pike",1140324140,"+39.0713630","-083.0529118","forest",0.60720216367385
"39131","Pike",1140324140,"+39.0713630","-083.0529118","grass_shrub",0.0870913286091715
"39131","Pike",1140324140,"+39.0713630","-083.0529118","urb",0.0652518066764756
"39131","Pike",1140324140,"+39.0713630","-083.0529118","wetlands",8.36581860677134e-05
"39133","Portage",1262369235,"+41.1688366","-081.1970420","agr",0.337707562855829
"39133","Portage",1262369235,"+41.1688366","-081.1970420","forest",0.395541827699905
"39133","Portage",1262369235,"+41.1688366","-081.1970420","grass_shrub",0.0510350564441607
