"GEOID","NAME","ALAND","INTPTLAT","INTPTLON","reclass","Class.prop"
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","forest",0.095597464570189
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","grass_shrub",0.00757035012645378
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","urb",0.644052450911678
"39049","Franklin",1378342340,"+39.9693838","-083.0072731","wetlands",0.00223590777477596
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","agr",0.833967371559786
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","forest",0.057179062342106
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","grass_shrub",0.00605788059020604
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","urb",0.0922803441504118
"39051","Fulton",1050090668,"+41.5972639","-084.1242667","wetlands",0.0111026889810604
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","agr",0.268537156683548
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","forest",0.598546575774223
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","grass_shrub",0.0507890805585788
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","urb",0.0790135164203082
"39053","Gallia",1208307625,"+38.8170456","-082.3017463","wetlands",0.000904672346828767
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","agr",0.247264067501522
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","forest",0.479556890212149
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","grass_shrub",0.0727611707772277
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","urb",0.178233325297474
"39055","Geauga",1036429354,"+41.4993217","-081.1735054","wetlands",0.0197018418447952
"39057","Greene",1071562187,"+39.6874785","-083.8948943","agr",0.655672653092919
"39057","Greene",1071562187,"+39.6874785","-083.8948943","forest",0.115678304437614
"39057","Greene",1071562187,"+39.6874785","-083.8948943","grass_shrub",0.00828959307066903
"39057","Greene",1071562187,"+39.6874785","-083.8948943","urb",0.216398916488322
"39057","Greene",1071562187,"+39.6874785","-083.8948943","wetlands",0.00264793622941792
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","agr",0.239006174287975
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","forest",0.634345596266783
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","grass_shrub",0.0227156279382954
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","urb",0.0947785171440802
"39059","Guernsey",1352631005,"+40.0566648","-081.4978750","wetlands",0.00286725373460456
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","agr",0.0857135309615268
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","forest",0.32488007068278
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","grass_shrub",0.0122539483616826
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","urb",0.571189903265262
"39061","Hamilton",1051304316,"+39.1969272","-084.5441868","wetlands",0.00267798690130801
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","agr",0.805924903202274
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","forest",0.0588086903705329
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","grass_shrub",0.0133812698053195
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","urb",0.116429009459444
"39063","Hancock",1376210269,"+41.0004711","-083.6660335","wetlands",0.00288399015099749
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","agr",0.841964454474677
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","forest",0.0693052829538866
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","grass_shrub",0.0142919717974839
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","urb",0.0712988934030087
"39065","Hardin",1218342697,"+40.6604152","-083.6640773","wetlands",0.00190205204331052
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","agr",0.244457704572679
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","forest",0.637524415136936
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","grass_shrub",0.0315752753963226
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","urb",0.072683296551259
"39067","Harrison",1042034864,"+40.2923175","-081.0915651","wetlands",0.00284651176850882
"39069","Henry",1077461430,"+41.3315843","-084.0688996","agr",0.867144391508301
"39069","Henry",1077461430,"+41.3315843","-084.0688996","forest",0.0400347478066119
"39069","Henry",1077461430,"+41.3315843","-084.0688996","grass_shrub",0.00564783060388889
"39069","Henry",1077461430,"+41.3315843","-084.0688996","urb",0.0822144527067651
"39069","Henry",1077461430,"+41.3315843","-084.0688996","wetlands",0.00338686221229217
"39071","Highland",1432480000,"+39.1844221","-083.6013590","agr",0.608268517439043
"39071","Highland",1432480000,"+39.1844221","-083.6013590","forest",0.298300136058504
"39071","Highland",1432480000,"+39.1844221","-083.6013590","grass_shrub",0.0275767485781074
"39071","Highland",1432480000,"+39.1844221","-083.6013590","urb",0.0628584326705344
"39071","Highland",1432480000,"+39.1844221","-083.6013590","wetlands",0.000280716128038213
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","agr",0.127183036496571
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","forest",0.794378714611214
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","grass_shrub",0.0126864554978479
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","urb",0.0652103284516397
"39073","Hocking",1091228737,"+39.4903425","-082.4834447","wetlands",0.000544553891036658
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","agr",0.525810936823503
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","forest",0.37716694936023
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","grass_shrub",0.0101107833995326
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","urb",0.078569658432653
"39075","Holmes",1094355661,"+40.5653086","-081.9298686","wetlands",0.00538292643792469
"39077","Huron",1272965315,"+41.1450798","-082.5946410","agr",0.724693437881449
"39077","Huron",1272965315,"+41.1450798","-082.5946410","forest",0.16948869108287
"39077","Huron",1272965315,"+41.1450798","-082.5946410","grass_shrub",0.0027158022339357
"39077","Huron",1272965315,"+41.1450798","-082.5946410","urb",0.0930324930360947
"39077","Huron",1272965315,"+41.1450798","-082.5946410","wetlands",0.0068821540464657
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","agr",0.225944828092483
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","forest",0.610469672736354
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","grass_shrub",0.0742977096461709
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","urb",0.0814092437992846
"39079","Jackson",1088581998,"+39.0134773","-082.6141420","wetlands",0.000325018365178935
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","agr",0.192904372269958
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","forest",0.650909032519939
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","grass_shrub",0.0226943313649425
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","urb",0.12112928988175
"39081","Jefferson",1057330552,"+40.3993836","-080.7635272","wetlands",0.000611656528529606
"39083","Knox",1361054213,"+40.4036198","-082.4223929","agr",0.556546531530951
"39083","Knox",1361054213,"+40.4036198","-082.4223929","forest",0.341134857337066
"39083","Knox",1361054213,"+40.4036198","-082.4223929","grass_shrub",0.0102563127148218
"39083","Knox",1361054213,"+40.4036198","-082.4223929","urb",0.0894814331379237
"39083","Knox",1361054213,"+40.4036198","-082.4223929","wetlands",0.0024502955557082
"39085","Lake",590616708,"+41.9241163","-081.3926429","agr",0.144442807356723
"39085","Lake",590616708,"+41.9241163","-081.3926429","forest",0.312770783256984
"39085","Lake",590616708,"+41.9241163","-081.3926429","grass_shrub",0.0479152435952599
"39085","Lake",590616708,"+41.9241163","-081.3926429","urb",0.487863605091889
"39085","Lake",590616708,"+41.9241163","-081.3926429","wetlands",0.00666417404474868
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","agr",0.133906471828753
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","forest",0.729324931870544
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","grass_shrub",0.0417548169190597
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","urb",0.0948283735292364
"39087","Lawrence",1174224648,"+38.6038659","-082.5171856","wetlands",0.00160403762591903
"39089","Licking",1767646203,"+40.0936093","-082.4812506","agr",0.502403441196433
"39089","Licking",1767646203,"+40.0936093","-082.4812506","forest",0.363180927594418
"39089","Licking",1767646203,"+40.0936093","-082.4812506","grass_shrub",0.0115792521163675
"39089","Licking",1767646203,"+40.0936093","-082.4812506","urb",0.121904316621569
"39089","Licking",1767646203,"+40.0936093","-082.4812506","wetlands",0.00242454757726254
"39091","Logan",1187336852,"+40.3875532","-083.7663430","agr",0.740662077373532
"39091","Logan",1187336852,"+40.3875532","-083.7663430","forest",0.141732066997687
"39091","Logan",1187336852,"+40.3875532","-083.7663430","grass_shrub",0.00876597133511629
"39091","Logan",1187336852,"+40.3875532","-083.7663430","urb",0.101087839002786
"39091","Logan",1187336852,"+40.3875532","-083.7663430","wetlands",0.0038932094625497
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","agr",0.427935249168706
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","forest",0.201231165687226
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","grass_shrub",0.00759847771562007
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","urb",0.282374808688365
"39093","Lorain",1272001104,"+41.4388045","-082.1797220","wetlands",0.078615536793883
"39095","Lucas",882820607,"+41.6823213","-083.4689033","agr",0.347910978418569
"39095","Lucas",882820607,"+41.6823213","-083.4689033","forest",0.119096927960694
"39095","Lucas",882820607,"+41.6823213","-083.4689033","grass_shrub",0.0169005687488808
"39095","Lucas",882820607,"+41.6823213","-083.4689033","urb",0.467056828541845
"39095","Lucas",882820607,"+41.6823213","-083.4689033","wetlands",0.0385496449034447
"39097","Madison",1206604387,"+39.8966074","-083.4008847","agr",0.888759940363729
"39097","Madison",1206604387,"+39.8966074","-083.4008847","forest",0.0358812535401198
"39097","Madison",1206604387,"+39.8966074","-083.4008847","grass_shrub",0.0079611834236199
"39097","Madison",1206604387,"+39.8966074","-083.4008847","urb",0.0642129547216101
"39097","Madison",1206604387,"+39.8966074","-083.4008847","wetlands",0.0013034983724698
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","agr",0.327728682007701
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","forest",0.310462324515646
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","grass_shrub",0.0344372226976673
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","urb",0.30637052229479
"39099","Mahoning",1065784635,"+41.0108798","-080.7703956","wetlands",0.0223958988965566
"39101","Marion",1045726876,"+40.5880337","-083.1688034","agr",0.804216235394573
"39101","Marion",1045726876,"+40.5880337","-083.1688034","forest",0.0648617975966228
"39101","Marion",1045726876,"+40.5880337","-083.1688034","grass_shrub",0.00868455801750817
"39101","Marion",1045726876,"+40.5880337","-083.1688034","urb",0.110727899567199
"39101","Marion",1045726876,"+40.5880337","-083.1688034","wetlands",0.00541160448063536
"39103","Medina",1091401249,"+41.1161743","-081.8997641","agr",0.43263182242215
"39103","Medina",1091401249,"+41.1161743","-081.8997641","forest",0.293737655186102
"39103","Medina",1091401249,"+41.1161743","-081.8997641","grass_shrub",0.0128220029269451
"39103","Medina",1091401249,"+41.1161743","-081.8997641","urb",0.223561964284179
"39103","Medina",1091401249,"+41.1161743","-081.8997641","wetlands",0.0324201361091236
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","agr",0.223361966612049
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","forest",0.680450594851397
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","grass_shrub",0.0161448657787635
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","urb",0.074406561828521
"39105","Meigs",1113958701,"+39.0898068","-082.0283968","wetlands",0.000543255210221274
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","agr",0.836302780261987
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","forest",0.0435089588673351
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","grass_shrub",0.0111938485705035
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","urb",0.0901997616882564
"39107","Mercer",1197738377,"+40.5353325","-084.6320588","wetlands",0.00608834324059223
"39109","Miami",1053028433,"+40.0533257","-084.2284135","agr",0.769076077800292
"39109","Miami",1053028433,"+40.0533257","-084.2284135","forest",0.0723482049667018
"39109","Miami",1053028433,"+40.0533257","-084.2284135","grass_shrub",0.0159054891791418
"39109","Miami",1053028433,"+40.0533257","-084.2284135","urb",0.139187117304686
"39109","Miami",1053028433,"+40.0533257","-084.2284135","wetlands",0.00389142349321139
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","agr",0.147506511913559
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","forest",0.760476524653071
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","grass_shrub",0.0173266389696388
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","urb",0.0728947459880132
"39111","Monroe",1180312387,"+39.7262398","-081.0909758","wetlands",0.000151860874475143
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","agr",0.421414512609928
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","forest",0.112517427456803
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","grass_shrub",0.0053279641066644
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","urb",0.451912125079339
"39113","Montgomery",1195426480,"+39.7537357","-084.2905915","wetlands",0.00338327600788753
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","agr",0.2274494098924
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","forest",0.673803376577987
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","grass_shrub",0.0303474637139324
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","urb",0.0679363000533284
"39115","Morgan",1078531297,"+39.6249463","-081.8616989","wetlands",0.000489327070862736
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","agr",0.661234785095741
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","forest",0.255813272820835
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","grass_shrub",0.00537362432017912
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","urb",0.0720950565345644
"39117","Morrow",1051881043,"+40.5252659","-082.7977288","wetlands",0.00385713088247289
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","agr",0.302364151057733
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","forest",0.551477760682366
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","grass_shrub",0.0363850709264492
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","urb",0.101437151577148
"39119","Muskingum",1721322173,"+39.9660457","-081.9435064","wetlands",0.00201898035380211
"39121","Noble",1030847671,"+39.7672325","-081.4525117","agr",0.184260874300521
"39121","Noble",1030847671,"+39.7672325","-081.4525117","forest",0.692174023197284
"39121","Noble",1030847671,"+39.7672325","-081.4525117","grass_shrub",0.0416950932784523
"39121","Noble",1030847671,"+39.7672325","-081.4525117","urb",0.0782218788232545
"39121","Noble",1030847671,"+39.7672325","-081.4525117","wetlands",0.000598527607362682
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","agr",0.631152201601276
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","forest",0.0380234177743363
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","grass_shrub",0.024735055946486
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","urb",0.159925189224243
"39123","Ottawa",660275573,"+41.5454953","-083.0126127","wetlands",0.128691813536953
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","agr",0.863932638939607
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","forest",0.0405541151389679
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","grass_shrub",0.00867159803269445
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","urb",0.0733132077358145
"39125","Paulding",1078566338,"+41.1189196","-084.5822551","wetlands",0.00764920437591381
"39127","Perry",1056682624,"+39.7431874","-082.2379525","agr",0.320389307822259
"39127","Perry",1056682624,"+39.7431874","-082.2379525","forest",0.577252782128833
"39127","Perry",1056682624,"+39.7431874","-082.2379525","grass_shrub",0.0188557033576341
"39127","Perry",1056682624,"+39.7431874","-082.2379525","urb",0.0813683208344417
"39127","Perry",1056682624,"+39.7431874","-082.2379525","wetlands",0.0019718939562329
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","agr",0.829889688712257
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","forest",0.0866241410661373
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","grass_shrub",0.00280673751781945
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","urb",0.0748779896115928
"39129","Pickaway",1298414354,"+39.6489470","-083.0528267","wetlands",0.00244489089289928
"39131","Pike",1140324140,"+39.0713630","-083.0529118","agr",0.239646001333119
"39131","Pike",1140324140,"+39.0713630","-083.0529118","forest",0.586035130467852
"39131","Pike",1140324140,"+39.0713630","-083.0529118","grass_shrub",0.106129090022829
"39131","Pike",1140324140,"+39.0713630","-083.0529118","urb",0.0675165318589027
"39131","Pike",1140324140,"+39.0713630","-083.0529118","wetlands",8.36606742304481e-05
"39133","Portage",1262369235,"+41.1688366","-081.1970420","agr",0.336995459912563
"39133","Portage",1262369235,"+41.1688366","-081.1970420","forest",0.392651788042127
"39133","Portage",1262369235,"+41.1688366","-081.1970420","grass_shrub",0.0523169912538012
"39133","Portage",1262369235,"+41.1688366","-081.1970420","urb",0.182880781894996
